0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:01:03 +0800] "POST /ch20/adminType/addType HTTP/1.1" 200 1252
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:01:05 +0800] "GET /ch20/adminType/toDeleteType HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:01:08 +0800] "GET /ch20/adminType/deleteType?id=19 HTTP/1.1" 200 1676
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:01:10 +0800] "GET /ch20/adminType/toAddType HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:01:13 +0800] "GET /ch20/adminType/toDeleteType HTTP/1.1" 200 1646
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:03:39 +0800] "GET /ch20/adminType/toAddType HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:05:27 +0800] "GET /ch20/adminUser/userInfo HTTP/1.1" 200 1597
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:05:31 +0800] "GET /ch20/adminUser/deleteuserManager?id=1 HTTP/1.1" 200 1372
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:05:35 +0800] "POST /ch20/admin/login HTTP/1.1" 200 3122
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:05:35 +0800] "GET /ch20/adminGoods/selectGoods HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:05:38 +0800] "GET /ch20/adminUser/userInfo HTTP/1.1" 200 1342
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:07:57 +0800] "GET /ch20/adminGoods/toAddGoods HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:07:57 +0800] "GET /ch20/css/images/admin/bb.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:07:59 +0800] "GET /ch20/adminGoods/selectGoods HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:08:03 +0800] "GET /ch20/adminOrder/orderInfo HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:08:56 +0800] "GET /ch20/toRegister HTTP/1.1" 200 6533
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:08:56 +0800] "GET /ch20/validateCode HTTP/1.1" 200 1285
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:04 +0800] "GET /ch20/userCenter HTTP/1.1" 200 2090
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:12 +0800] "GET /ch20/index HTTP/1.1" 200 12577
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:12 +0800] "GET /ch20/logos/20190923172116232.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:12 +0800] "GET /ch20/logos/20190923175019056.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:12 +0800] "GET /ch20/logos/20190923174920455.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:12 +0800] "GET /ch20/logos/20190923175128104.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:12 +0800] "GET /ch20/logos/20190923174959176.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:15 +0800] "GET /ch20/selectANotice?id=1 HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:18 +0800] "GET /ch20/adminNotice/deleteNoticeSelect HTTP/1.1" 200 1447
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:20 +0800] "GET /ch20/adminNotice/deleteNotice?id=1 HTTP/1.1" 200 891
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:22 +0800] "GET /ch20/index HTTP/1.1" 200 12473
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:29 +0800] "GET /ch20/before?id=15 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:32 +0800] "GET /ch20/before?id=17 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:37 +0800] "GET /ch20/before?id=18 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:44 +0800] "GET /ch20/ HTTP/1.1" 200 12473
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:52 +0800] "POST /ch20/search HTTP/1.1" 200 4406
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:56 +0800] "GET /ch20/goodsDetail?id=17 HTTP/1.1" 200 4706
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:11:59 +0800] "GET /ch20/before?id=14 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:01 +0800] "GET /ch20/ HTTP/1.1" 200 12473
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:05 +0800] "GET /ch20/cart/selectCart HTTP/1.1" 200 5467
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:08 +0800] "GET /ch20/before?id=0 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:11 +0800] "GET /ch20/before?id=0 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:13 +0800] "GET /ch20/before?id=0 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:20 +0800] "GET /ch20/goodsDetail?id=20 HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:21 +0800] "POST /ch20/cart/putCart HTTP/1.1" 200 6522
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:24 +0800] "GET /ch20/before?id=0 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:27 +0800] "GET /ch20/before?id=0 HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:32 +0800] "GET /ch20/cart/selectCart HTTP/1.1" 200 6522
0:0:0:0:0:0:0:1 - - [23/Sep/2019:18:12:35 +0800] "GET /ch20/before?id=0 HTTP/1.1" 404 992
